,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right:Marker1,stick_right:Marker1,stick_right:Marker1,stick_right:Marker2,stick_right:Marker2,stick_right:Marker2,stick_right:Marker3,stick_right:Marker3,stick_right:Marker3,stick_left:Marker3,stick_left:Marker3,stick_left:Marker3,stick_right:Marker4,stick_right:Marker4,stick_right:Marker4,Unlabeled 1067,Unlabeled 1067,Unlabeled 1067,Unlabeled 1068,Unlabeled 1068,Unlabeled 1068,Unlabeled 1070,Unlabeled 1070,Unlabeled 1070,Unlabeled 1071,Unlabeled 1071,Unlabeled 1071
,,"F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","C3750","C3750","C3750","C3780","C3780","C3780","C3760","C3760","C3760","C3870","C3870","C3870","C3810","C3810","C3810","C37D0","C37D0","C37D0","C3840","C3840","C3840","C37E0","C37E0","C37E0","C37C0","C37C0","C37C0"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
71,0.591667,0.212061,-0.090508,-0.717754,-0.657014,0.004767,-0.090922,0.038222,,,,0.049277,-0.091414,0.040208,-0.009406,-0.078134,0.074766,,,,-0.039111,-0.098071,0.012869,,,,,,,,,,,,
72,0.600000,0.212541,-0.090096,-0.717804,-0.656861,0.004771,-0.090914,0.038249,,,,0.049282,-0.091382,0.040285,-0.009457,-0.078130,0.074776,,,,-0.039071,-0.098090,0.012845,0.023137,-0.130973,0.023394,,,,,,,,,
73,0.608333,0.213199,-0.089862,-0.717822,-0.656661,0.004778,-0.090920,0.038281,,,,0.049279,-0.091365,0.040370,-0.009496,-0.078119,0.074791,,,,-0.039027,-0.098139,0.012823,0.023141,-0.130928,0.023442,,,,,,,,,
74,0.616667,0.213585,-0.089560,-0.717916,-0.656474,0.004776,-0.090905,0.038326,,,,0.049265,-0.091320,0.040459,-0.009530,-0.078110,0.074816,,,,-0.038999,-0.098150,0.012836,0.023161,-0.130875,0.023507,,,,,,,,,
75,0.625000,0.213835,-0.089293,-0.717962,-0.656378,0.004766,-0.090869,0.038376,,,,0.049250,-0.091264,0.040547,-0.009562,-0.078082,0.074845,,,,-0.038995,-0.098125,0.012860,0.023161,-0.130823,0.023568,,,,,,,,,
76,0.633333,0.214105,-0.089224,-0.717973,-0.656288,0.004762,-0.090852,0.038415,,,,0.049244,-0.091239,0.040603,-0.009584,-0.078057,0.074878,,,,-0.038983,-0.098128,0.012879,0.023158,-0.130786,0.023618,,,,,,,,,
77,0.641667,0.214247,-0.089323,-0.717882,-0.656326,0.004757,-0.090846,0.038447,,,,0.049246,-0.091243,0.040637,-0.009598,-0.078037,0.074903,,,,-0.038987,-0.098120,0.012913,0.023151,-0.130738,0.023658,,,,,,,,,
78,0.650000,0.214249,-0.089516,-0.717913,-0.656265,0.004753,-0.090833,0.038479,,,,0.049240,-0.091225,0.040660,-0.009588,-0.078014,0.074933,,,,-0.039002,-0.098117,0.012959,0.023140,-0.130731,0.023679,,,,,,,,,
79,0.658333,0.214180,-0.089692,-0.717905,-0.656273,0.004757,-0.090814,0.038509,,,,0.049244,-0.091211,0.040676,-0.009570,-0.077989,0.074962,,,,-0.039005,-0.098096,0.013007,0.023150,-0.130725,0.023693,,,,,,,,,
80,0.666667,0.214152,-0.089846,-0.717877,-0.656292,0.004769,-0.090808,0.038532,,,,0.049258,-0.091211,0.040688,-0.009549,-0.077975,0.074984,,,,-0.038998,-0.098089,0.013042,0.023170,-0.130710,0.023709,,,,,,,,,
