,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red,diabolo_red:Marker1,diabolo_red:Marker1,diabolo_red:Marker1,diabolo_red:Marker2,diabolo_red:Marker2,diabolo_red:Marker2,diabolo_red:Marker3,diabolo_red:Marker3,diabolo_red:Marker3,tracker:Unlabeled 1031,tracker:Unlabeled 1031,tracker:Unlabeled 1031,tracker:tracking_marker_0,tracker:tracking_marker_0,tracker:tracking_marker_0
,,"803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","803A3552773511EAC7808BD7B5C2AB81","562CCB4BC75A11EAC8808BD7B5C0B781","562CCB4BC75A11EAC8808BD7B5C0B781","562CCB4BC75A11EAC8808BD7B5C0B781","562CCB4CC75A11EAC8808BD7B5C0B781","562CCB4CC75A11EAC8808BD7B5C0B781","562CCB4CC75A11EAC8808BD7B5C0B781","C6B60","C6B60","C6B60","39B8B0B1C75A11EAC8808BD7B5C0B781","39B8B0B1C75A11EAC8808BD7B5C0B781","39B8B0B1C75A11EAC8808BD7B5C0B781","D86B6AD5C75C11EAC8808BD7B5C0B781","D86B6AD5C75C11EAC8808BD7B5C0B781","D86B6AD5C75C11EAC8808BD7B5C0B781"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
388,3.233333,0.957092,0.029838,-0.010455,-0.288056,-0.006159,0.009318,0.047569,-0.003547,-0.030906,0.029378,-0.006735,0.016454,0.014716,-0.008236,0.042477,0.098599,,,,,,
389,3.241667,0.957056,0.030042,-0.010646,-0.288145,-0.006202,0.009385,0.047582,-0.003572,-0.030836,0.029388,-0.006783,0.016518,0.014729,-0.008277,0.042522,0.098625,,,,,,
390,3.250000,0.957021,0.030221,-0.010909,-0.288235,-0.006243,0.009435,0.047595,-0.003602,-0.030782,0.029398,-0.006844,0.016572,0.014736,-0.008312,0.042556,0.098644,,,,,,
391,3.258333,0.956992,0.030400,-0.011146,-0.288301,-0.006301,0.009485,0.047598,-0.003652,-0.030730,0.029390,-0.006921,0.016626,0.014739,-0.008374,0.042601,0.098648,,,,,,
392,3.266667,0.956974,0.030582,-0.011331,-0.288334,-0.006382,0.009549,0.047597,-0.003726,-0.030660,0.029383,-0.007019,0.016694,0.014744,-0.008465,0.042667,0.098647,,,,,,
393,3.275000,0.956948,0.030872,-0.011546,-0.288383,-0.006489,0.009633,0.047606,-0.003813,-0.030564,0.029390,-0.007146,0.016784,0.014753,-0.008590,0.042749,0.098667,,,,,,
394,3.283333,0.956890,0.031263,-0.011828,-0.288519,-0.006620,0.009743,0.047625,-0.003918,-0.030434,0.029401,-0.007301,0.016912,0.014773,-0.008741,0.042844,0.098702,,,,,,
395,3.291667,0.956806,0.031771,-0.012096,-0.288731,-0.006765,0.009880,0.047655,-0.004022,-0.030279,0.029414,-0.007463,0.017068,0.014806,-0.008917,0.042960,0.098753,,,,,,
396,3.300000,0.956733,0.032370,-0.012216,-0.288901,-0.006909,0.010029,0.047702,-0.004112,-0.030118,0.029451,-0.007609,0.017229,0.014859,-0.009111,0.043093,0.098818,,,,,,
397,3.308333,0.956665,0.032999,-0.012245,-0.289056,-0.007042,0.010180,0.047769,-0.004187,-0.029956,0.029508,-0.007737,0.017390,0.014937,-0.009299,0.043224,0.098898,,,,,,
398,3.316667,0.956595,0.033716,-0.012249,-0.289204,-0.007158,0.010320,0.047864,-0.004234,-0.029810,0.029601,-0.007845,0.017537,0.015037,-0.009478,0.043338,0.099013,,,,,,
399,3.325000,0.956517,0.034368,-0.012076,-0.289395,-0.007254,0.010434,0.047986,-0.004267,-0.029692,0.029712,-0.007917,0.017660,0.015169,-0.009644,0.043420,0.099156,,,,,,
400,3.333333,0.956434,0.034934,-0.011776,-0.289613,-0.007326,0.010522,0.048128,-0.004282,-0.029600,0.029838,-0.007960,0.017758,0.015320,-0.009786,0.043475,0.099316,,,,,,
401,3.341667,0.956348,0.035477,-0.011477,-0.289841,-0.007391,0.010580,0.048279,-0.004296,-0.029535,0.029975,-0.008003,0.017823,0.015473,-0.009923,0.043495,0.099485,,,,,,
402,3.350000,0.956252,0.035861,-0.011121,-0.290126,-0.007453,0.010601,0.048435,-0.004324,-0.029506,0.030108,-0.008037,0.017855,0.015632,-0.010043,0.043471,0.099664,,,,,,
403,3.358333,0.956173,0.036094,-0.010780,-0.290370,-0.007515,0.010582,0.048582,-0.004366,-0.029527,0.030232,-0.008078,0.017842,0.015784,-0.010150,0.043416,0.099819,,,,,,
404,3.366667,0.956115,0.036165,-0.010412,-0.290563,-0.007578,0.010521,0.048724,-0.004422,-0.029592,0.030358,-0.008115,0.017785,0.015931,-0.010244,0.043325,0.099971,,,,,,
405,3.375000,0.956079,0.036154,-0.010168,-0.290694,-0.007640,0.010427,0.048872,-0.004484,-0.029689,0.030500,-0.008163,0.017686,0.016080,-0.010319,0.043211,0.100134,,,,,,
406,3.383333,0.956059,0.036079,-0.009820,-0.290780,-0.007700,0.010306,0.049035,-0.004547,-0.029815,0.030665,-0.008197,0.017570,0.016246,-0.010401,0.043074,0.100302,,,,,,
407,3.391667,0.956057,0.035845,-0.009297,-0.290833,-0.007760,0.010169,0.049217,-0.004625,-0.029957,0.030847,-0.008221,0.017433,0.016436,-0.010480,0.042931,0.100492,,,,,,
408,3.400000,0.956075,0.035625,-0.008693,-0.290819,-0.007818,0.010023,0.049432,-0.004692,-0.030106,0.031077,-0.008237,0.017283,0.016662,-0.010566,0.042787,0.100710,,,,,,
409,3.408333,0.956095,0.035417,-0.008005,-0.290797,-0.007878,0.009882,0.049680,-0.004764,-0.030248,0.031337,-0.008253,0.017145,0.016916,-0.010665,0.042651,0.100965,,,,,,
410,3.416667,0.956104,0.035241,-0.007241,-0.290809,-0.007942,0.009758,0.049967,-0.004833,-0.030369,0.031636,-0.008266,0.017030,0.017212,-0.010776,0.042528,0.101261,,,,,,
411,3.425000,0.956101,0.035211,-0.006430,-0.290845,-0.008013,0.009650,0.050282,-0.004896,-0.030469,0.031957,-0.008284,0.016927,0.017535,-0.010915,0.042417,0.101583,,,,,,
412,3.433333,0.956073,0.035252,-0.005490,-0.290949,-0.008102,0.009556,0.050626,-0.004974,-0.030557,0.032302,-0.008313,0.016850,0.017888,-0.011091,0.042311,0.101940,,,,,,
413,3.441667,0.956022,0.035316,-0.004464,-0.291127,-0.008200,0.009469,0.050997,-0.005055,-0.030637,0.032666,-0.008342,0.016782,0.018267,-0.011278,0.042202,0.102328,,,,,,
414,3.450000,0.955963,0.035420,-0.003456,-0.291322,-0.008309,0.009374,0.051373,-0.005146,-0.030724,0.033030,-0.008388,0.016698,0.018647,-0.011480,0.042080,0.102712,,,,,,
415,3.458333,0.955888,0.035490,-0.002424,-0.291570,-0.008424,0.009269,0.051753,-0.005245,-0.030824,0.033394,-0.008435,0.016613,0.019032,-0.011683,0.041941,0.103109,,,,,,
416,3.466667,0.955785,0.035476,-0.001337,-0.291915,-0.008538,0.009138,0.052140,-0.005348,-0.030949,0.033755,-0.008474,0.016501,0.019429,-0.011877,0.041761,0.103518,,,,,,
417,3.475000,0.955665,0.035408,-0.000108,-0.292321,-0.008635,0.008983,0.052544,-0.005432,-0.031095,0.034132,-0.008482,0.016370,0.019845,-0.012062,0.041555,0.103953,,,,,,
418,3.483333,0.955530,0.035346,0.001149,-0.292767,-0.008706,0.008814,0.052979,-0.005486,-0.031249,0.034545,-0.008463,0.016234,0.020295,-0.012218,0.041331,0.104424,,,,,,
419,3.491667,0.955405,0.035327,0.002603,-0.293166,-0.008755,0.008638,0.053456,-0.005513,-0.031414,0.035006,-0.008407,0.016085,0.020795,-0.012381,0.041110,0.104929,,,,,,
420,3.500000,0.955300,0.035360,0.004194,-0.293486,-0.008789,0.008461,0.053975,-0.005518,-0.031579,0.035516,-0.008328,0.015934,0.021327,-0.012542,0.040900,0.105475,,,,,,
421,3.508333,0.955211,0.035536,0.005801,-0.293726,-0.008812,0.008288,0.054529,-0.005501,-0.031739,0.036064,-0.008241,0.015775,0.021901,-0.012709,0.040699,0.106043,,,,,,
422,3.516667,0.955161,0.035741,0.007419,-0.293828,-0.008815,0.008121,0.055113,-0.005461,-0.031901,0.036657,-0.008128,0.015618,0.022495,-0.012854,0.040524,0.106630,,,,,,
423,3.525000,0.955143,0.036099,0.009006,-0.293798,-0.008804,0.007956,0.055722,-0.005391,-0.032066,0.037283,-0.008006,0.015453,0.023117,-0.013002,0.040359,0.107230,,,,,,
424,3.533333,0.955166,0.036548,0.010595,-0.293614,-0.008774,0.007787,0.056357,-0.005296,-0.032246,0.037950,-0.007861,0.015272,0.023761,-0.013136,0.040208,0.107847,,,,,,
425,3.541667,0.955236,0.037040,0.012115,-0.293268,-0.008729,0.007615,0.057013,-0.005186,-0.032435,0.038653,-0.007710,0.015081,0.024417,-0.013253,0.040069,0.108472,,,,,,
426,3.550000,0.955314,0.037511,0.013607,-0.292889,-0.008672,0.007440,0.057680,-0.005068,-0.032620,0.039357,-0.007546,0.014879,0.025084,-0.013354,0.039928,0.109106,,,,,,
427,3.558333,0.955411,0.038000,0.015043,-0.292438,-0.008610,0.007263,0.058347,-0.004946,-0.032815,0.040073,-0.007385,0.014675,0.025743,-0.013450,0.039796,0.109733,,,,,,
428,3.566667,0.955523,0.038527,0.016461,-0.291927,-0.008535,0.007087,0.059018,-0.004803,-0.033005,0.040796,-0.007206,0.014465,0.026416,-0.013533,0.039668,0.110358,,,,,,
429,3.575000,0.955645,0.039047,0.017888,-0.291372,-0.008444,0.006910,0.059706,-0.004646,-0.033204,0.041539,-0.007010,0.014250,0.027111,-0.013598,0.039547,0.111001,,,,,,
430,3.583333,0.955748,0.039592,0.019334,-0.290867,-0.008330,0.006732,0.060426,-0.004460,-0.033398,0.042318,-0.006789,0.014045,0.027838,-0.013644,0.039413,0.111687,,,,,,
431,3.591667,0.955822,0.040242,0.020820,-0.290433,-0.008191,0.006556,0.061196,-0.004238,-0.033587,0.043149,-0.006538,0.013849,0.028614,-0.013681,0.039271,0.112431,,,,,,
432,3.600000,0.955871,0.040869,0.022568,-0.290054,-0.008029,0.006391,0.062020,-0.003996,-0.033755,0.044022,-0.006243,0.013664,0.029460,-0.013714,0.039144,0.113229,,,,,,
433,3.608333,0.955884,0.041566,0.024554,-0.289750,-0.007846,0.006245,0.062911,-0.003720,-0.033902,0.044969,-0.005912,0.013507,0.030376,-0.013753,0.039020,0.114102,,,,,,
434,3.616667,0.955868,0.042355,0.026756,-0.289495,-0.007653,0.006114,0.063866,-0.003428,-0.034037,0.045971,-0.005562,0.013373,0.031355,-0.013811,0.038909,0.115033,,,,,,
435,3.625000,0.955840,0.043319,0.028987,-0.289230,-0.007451,0.005998,0.064886,-0.003110,-0.034151,0.047049,-0.005203,0.013251,0.032401,-0.013875,0.038808,0.116025,,,,,,
436,3.633333,0.955806,0.044289,0.031423,-0.288939,-0.007246,0.005891,0.065948,-0.002793,-0.034263,0.048157,-0.004825,0.013134,0.033485,-0.013956,0.038723,0.117050,,,,,,
437,3.641667,0.955792,0.045297,0.033809,-0.288560,-0.007034,0.005790,0.067037,-0.002462,-0.034369,0.049300,-0.004446,0.013014,0.034588,-0.014019,0.038651,0.118089,,,,,,
438,3.650000,0.955807,0.046304,0.036192,-0.288060,-0.006823,0.005694,0.068141,-0.002140,-0.034480,0.050470,-0.004070,0.012892,0.035701,-0.014091,0.038598,0.119134,,,,,,
439,3.658333,0.955858,0.047461,0.038501,-0.287404,-0.006611,0.005606,0.069265,-0.001796,-0.034581,0.051674,-0.003696,0.012768,0.036836,-0.014168,0.038567,0.120181,,,,,,
440,3.666667,0.955918,0.048576,0.040981,-0.286675,-0.006389,0.005536,0.070422,-0.001449,-0.034669,0.052918,-0.003292,0.012665,0.038016,-0.014241,0.038566,0.121264,,,,,,
441,3.675000,0.955974,0.049917,0.043428,-0.285895,-0.006158,0.005499,0.071633,-0.001066,-0.034713,0.054229,-0.002888,0.012591,0.039251,-0.014329,0.038603,0.122402,,,,,,
442,3.683333,0.956001,0.051566,0.045967,-0.285112,-0.005929,0.005513,0.072903,-0.000662,-0.034697,0.055602,-0.002477,0.012578,0.040552,-0.014464,0.038686,0.123589,,,,-0.037959,0.000419,0.085873
443,3.691667,0.955969,0.053423,0.048651,-0.284435,-0.005709,0.005587,0.074233,-0.000249,-0.034614,0.057028,-0.002064,0.012641,0.041913,-0.014633,0.038814,0.124846,,,,-0.038055,0.000412,0.086976
444,3.700000,0.955875,0.055496,0.051455,-0.283857,-0.005504,0.005721,0.075607,0.000166,-0.034468,0.058486,-0.001662,0.012771,0.043314,-0.014851,0.038988,0.126140,,,,-0.038021,0.000460,0.088062
445,3.708333,0.955718,0.057740,0.054294,-0.283411,-0.005317,0.005908,0.077012,0.000577,-0.034260,0.059960,-0.001277,0.012960,0.044753,-0.015100,0.039193,0.127468,,,,-0.038070,0.000564,0.089229
446,3.716667,0.955496,0.060122,0.057131,-0.283105,-0.005154,0.006130,0.078408,0.000974,-0.034016,0.061402,-0.000920,0.013191,0.046175,-0.015387,0.039409,0.128778,,,,-0.038074,0.000686,0.090387
447,3.725000,0.955256,0.062530,0.059778,-0.282847,-0.005017,0.006375,0.079763,0.001340,-0.033754,0.062797,-0.000604,0.013445,0.047537,-0.015679,0.039644,0.130048,,,,-0.038063,0.000821,0.091511
448,3.733333,0.955030,0.064885,0.062289,-0.282539,-0.004899,0.006618,0.081055,0.001683,-0.033501,0.064131,-0.000312,0.013687,0.048835,-0.015972,0.039874,0.131237,,,,-0.038068,0.000971,0.092561
449,3.741667,0.954856,0.067163,0.064544,-0.282089,-0.004802,0.006840,0.082269,0.001990,-0.033276,0.065394,-0.000063,0.013883,0.050050,-0.016255,0.040095,0.132335,,,,-0.038028,0.001073,0.093580
450,3.750000,0.954728,0.069299,0.066542,-0.281539,-0.004723,0.007032,0.083404,0.002265,-0.033097,0.066582,0.000153,0.014051,0.051181,-0.016523,0.040300,0.133359,,,,-0.037999,0.001155,0.094533
451,3.758333,0.954614,0.071276,0.068402,-0.280984,-0.004657,0.007194,0.084466,0.002512,-0.032939,0.067696,0.000349,0.014183,0.052241,-0.016779,0.040472,0.134312,,,,-0.038007,0.001241,0.095408
452,3.766667,0.954507,0.073159,0.070109,-0.280444,-0.004604,0.007337,0.085470,0.002739,-0.032799,0.068754,0.000521,0.014300,0.053245,-0.017029,0.040631,0.135221,,,,-0.037982,0.001286,0.096268
453,3.775000,0.954401,0.075010,0.071815,-0.279884,-0.004550,0.007481,0.086447,0.002970,-0.032655,0.069805,0.000704,0.014430,0.054231,-0.017274,0.040794,0.136102,,,,-0.037971,0.001349,0.097097
454,3.783333,0.954290,0.077002,0.073588,-0.279260,-0.004503,0.007653,0.087420,0.003206,-0.032467,0.070861,0.000880,0.014585,0.055224,-0.017557,0.041000,0.136976,,,,-0.037969,0.001447,0.097922
455,3.791667,0.954168,0.079132,0.075433,-0.278588,-0.004467,0.007872,0.088409,0.003442,-0.032234,0.071946,0.001051,0.014796,0.056239,-0.017864,0.041254,0.137862,,,,-0.037960,0.001581,0.098761
456,3.800000,0.954029,0.081497,0.077318,-0.277865,-0.004454,0.008149,0.089409,0.003675,-0.031930,0.073042,0.001199,0.015058,0.057262,-0.018228,0.041573,0.138753,,,,-0.037992,0.001766,0.099603
457,3.808333,0.953904,0.084060,0.079117,-0.277024,-0.004468,0.008480,0.090412,0.003891,-0.031585,0.074158,0.001311,0.015374,0.058285,-0.018622,0.041946,0.139623,,,,-0.038032,0.001997,0.100450
458,3.816667,0.953774,0.086705,0.080974,-0.276118,-0.004500,0.008847,0.091434,0.004098,-0.031202,0.075305,0.001419,0.015711,0.059334,-0.019046,0.042353,0.140521,,,,-0.038092,0.002250,0.101319
459,3.825000,0.953598,0.089454,0.082973,-0.275254,-0.004547,0.009238,0.092476,0.004303,-0.030797,0.076465,0.001522,0.016083,0.060403,-0.019508,0.042768,0.141432,,,,-0.038170,0.002521,0.102189
460,3.833333,0.953357,0.092298,0.084954,-0.274543,-0.004612,0.009636,0.093531,0.004496,-0.030383,0.077623,0.001600,0.016472,0.061484,-0.019990,0.043164,0.142369,,,,-0.038267,0.002795,0.103070
461,3.841667,0.953077,0.094944,0.087142,-0.273928,-0.004686,0.010033,0.094599,0.004660,-0.029968,0.078787,0.001690,0.016855,0.062596,-0.020470,0.043552,0.143312,,,,-0.038371,0.003060,0.103951
462,3.850000,0.952747,0.097541,0.089482,-0.273409,-0.004773,0.010410,0.095682,0.004814,-0.029573,0.079963,0.001771,0.017224,0.063719,-0.020979,0.043900,0.144279,,,,-0.038494,0.003311,0.104840
463,3.858333,0.952368,0.100134,0.091897,-0.272989,-0.004865,0.010770,0.096777,0.004964,-0.029188,0.081141,0.001853,0.017583,0.064859,-0.021491,0.044221,0.145256,,,,-0.038616,0.003552,0.105739
464,3.866667,0.951955,0.102525,0.094452,-0.272669,-0.004955,0.011113,0.097890,0.005097,-0.028823,0.082336,0.001951,0.017936,0.066016,-0.021987,0.044519,0.146264,,,,-0.038741,0.003784,0.106638
465,3.875000,0.951501,0.104886,0.097115,-0.272423,-0.005048,0.011452,0.099025,0.005231,-0.028450,0.083545,0.002044,0.018291,0.067210,-0.022499,0.044809,0.147287,,,,-0.038873,0.004018,0.107552
466,3.883333,0.951000,0.107242,0.099915,-0.272242,-0.005144,0.011797,0.100180,0.005362,-0.028069,0.084772,0.002147,0.018665,0.068420,-0.023022,0.045099,0.148332,,,,-0.039008,0.004263,0.108479
467,3.891667,0.950445,0.109623,0.102741,-0.272178,-0.005253,0.012165,0.101351,0.005482,-0.027652,0.086003,0.002230,0.019073,0.069651,-0.023564,0.045400,0.149399,,,,-0.039159,0.004526,0.109419
468,3.900000,0.949890,0.112047,0.105654,-0.272013,-0.005381,0.012548,0.102541,0.005580,-0.027228,0.087278,0.002303,0.019483,0.070899,-0.024140,0.045726,0.150465,,,,-0.039334,0.004806,0.110369
469,3.908333,0.949324,0.114532,0.108686,-0.271760,-0.005532,0.012938,0.103760,0.005665,-0.026806,0.088591,0.002357,0.019904,0.072189,-0.024751,0.046061,0.151550,,,,-0.039516,0.005095,0.111348
470,3.916667,0.948708,0.116947,0.111894,-0.271581,-0.005705,0.013332,0.105014,0.005717,-0.026369,0.089930,0.002404,0.020326,0.073518,-0.025388,0.046385,0.152678,,,,-0.039738,0.005378,0.112353
471,3.925000,0.948017,0.119361,0.115193,-0.271565,-0.005895,0.013717,0.106307,0.005762,-0.025943,0.091297,0.002435,0.020754,0.074895,-0.026046,0.046675,0.153850,,,,-0.039957,0.005660,0.113380
472,3.933333,0.947244,0.121609,0.118780,-0.271719,-0.006100,0.014081,0.107631,0.005773,-0.025536,0.092680,0.002473,0.021167,0.076311,-0.026726,0.046928,0.155053,,,,-0.040204,0.005919,0.114430
473,3.941667,0.946451,0.123816,0.122384,-0.271885,-0.006321,0.014415,0.108975,0.005771,-0.025167,0.094088,0.002488,0.021552,0.077732,-0.027414,0.047150,0.156267,,,,-0.040453,0.006163,0.115489
474,3.950000,0.945659,0.125823,0.126114,-0.272018,-0.006555,0.014715,0.110319,0.005732,-0.024835,0.095487,0.002503,0.021890,0.079163,-0.028104,0.047349,0.157469,,,,-0.040726,0.006378,0.116542
475,3.958333,0.944926,0.127687,0.129781,-0.271970,-0.006797,0.014982,0.111654,0.005675,-0.024545,0.096897,0.002500,0.022181,0.080573,-0.028778,0.047541,0.158646,,,,-0.041012,0.006578,0.117594
476,3.966667,0.944258,0.129441,0.133395,-0.271714,-0.007038,0.015228,0.112985,0.005612,-0.024284,0.098319,0.002502,0.022443,0.081987,-0.029433,0.047739,0.159805,,,,-0.041285,0.006770,0.118644
477,3.975000,0.943628,0.131094,0.137023,-0.271303,-0.007284,0.015463,0.114316,0.005526,-0.024032,0.099755,0.002497,0.022683,0.083394,-0.030093,0.047946,0.160957,,,,-0.041555,0.006956,0.119708
478,3.983333,0.942962,0.132782,0.140777,-0.270873,-0.007535,0.015704,0.115671,0.005451,-0.023772,0.101224,0.002499,0.022946,0.084848,-0.030771,0.048159,0.162132,,,,-0.041836,0.007157,0.120790
479,3.991667,0.942234,0.134483,0.144618,-0.270547,-0.007801,0.015962,0.117056,0.005351,-0.023485,0.102713,0.002482,0.023231,0.086333,-0.031474,0.048374,0.163340,,,,-0.042129,0.007373,0.121900
480,4.000000,0.941430,0.136216,0.148657,-0.270288,-0.008083,0.016235,0.118492,0.005247,-0.023180,0.104263,0.002466,0.023537,0.087892,-0.032211,0.048596,0.164598,,,,-0.042450,0.007600,0.123041
481,4.008333,0.940531,0.138007,0.152909,-0.270139,-0.008388,0.016514,0.119984,0.005121,-0.022867,0.105864,0.002435,0.023861,0.089508,-0.032994,0.048801,0.165907,,,,-0.042796,0.007831,0.124217
482,4.016667,0.939549,0.139803,0.157332,-0.270090,-0.008721,0.016797,0.121527,0.004968,-0.022547,0.107508,0.002383,0.024194,0.091184,-0.033814,0.049000,0.167263,,,,-0.043159,0.008063,0.125432
483,4.025000,0.938482,0.141626,0.161984,-0.270103,-0.009080,0.017070,0.123118,0.004798,-0.022243,0.109201,0.002321,0.024520,0.092919,-0.034683,0.049178,0.168657,,,,-0.043549,0.008288,0.126685
484,4.033333,0.937294,0.143382,0.166969,-0.270266,-0.009467,0.017329,0.124763,0.004594,-0.021946,0.110939,0.002250,0.024844,0.094723,-0.035592,0.049320,0.170102,,,,-0.043963,0.008500,0.127964
485,4.041667,0.935989,0.145051,0.172189,-0.270621,-0.009874,0.017570,0.126461,0.004369,-0.021662,0.112714,0.002171,0.025161,0.096590,-0.036526,0.049425,0.171603,,,,-0.044396,0.008701,0.129276
486,4.050000,0.934605,0.146655,0.177617,-0.271032,-0.010304,0.017793,0.128210,0.004115,-0.021402,0.114548,0.002077,0.025468,0.098516,-0.037492,0.049510,0.173137,,,,-0.044846,0.008890,0.130633
487,4.058333,0.933120,0.148256,0.183363,-0.271450,-0.010750,0.018013,0.130029,0.003853,-0.021127,0.116461,0.001992,0.025772,0.100538,-0.038497,0.049597,0.174733,,,,-0.045316,0.009087,0.132038
488,4.066667,0.931550,0.149941,0.189307,-0.271837,-0.011228,0.018251,0.131914,0.003564,-0.020835,0.118447,0.001874,0.026105,0.102632,-0.039557,0.049706,0.176370,,,,-0.045814,0.009298,0.133492
489,4.075000,0.930061,0.151497,0.194871,-0.272140,-0.011700,0.018523,0.133848,0.003252,-0.020495,0.120502,0.001720,0.026483,0.104784,-0.040492,0.049837,0.178012,,,,-0.046348,0.009545,0.134990
490,4.083333,0.928397,0.153424,0.200832,-0.272407,-0.012255,0.018819,0.135820,0.002891,-0.020139,0.122589,0.001508,0.026874,0.106977,-0.041698,0.049996,0.179685,,,,-0.046930,0.009810,0.136493
491,4.091667,0.926645,0.155622,0.207001,-0.272509,-0.012876,0.019126,0.137800,0.002493,-0.019778,0.124696,0.001254,0.027259,0.109164,-0.042949,0.050179,0.181331,,,,-0.047552,0.010066,0.138004
492,4.100000,0.924857,0.157720,0.213188,-0.272607,-0.013533,0.019419,0.139755,0.002047,-0.019445,0.126761,0.000967,0.027628,0.111321,-0.044217,0.050336,0.182947,,,,-0.048198,0.010315,0.139479
493,4.108333,0.923047,0.159648,0.219297,-0.272773,-0.014203,0.019675,0.141659,0.001581,-0.019149,0.128759,0.000664,0.027948,0.113422,-0.045465,0.050449,0.184511,,,,-0.048848,0.010528,0.140904
494,4.116667,0.921284,0.161344,0.225161,-0.272960,-0.014868,0.019873,0.143496,0.001104,-0.018930,0.130676,0.000350,0.028202,0.115447,-0.046658,0.050511,0.186019,,,,-0.049494,0.010689,0.142283
495,4.125000,0.919580,0.162659,0.230951,-0.273086,-0.015514,0.019999,0.145270,0.000610,-0.018800,0.132531,0.000055,0.028367,0.117415,-0.047789,0.050526,0.187464,,,,-0.050109,0.010810,0.143606
496,4.133333,0.917940,0.163671,0.236694,-0.273083,-0.016138,0.020064,0.146995,0.000112,-0.018737,0.134355,-0.000218,0.028465,0.119330,-0.048871,0.050509,0.188867,,,,-0.050701,0.010888,0.144907
497,4.141667,0.916338,0.164590,0.242319,-0.272978,-0.016752,0.020102,0.148708,-0.000385,-0.018692,0.136180,-0.000500,0.028541,0.121250,-0.049932,0.050490,0.190264,,,,-0.051292,0.010954,0.146206
498,4.150000,0.914677,0.165567,0.248030,-0.272825,-0.017384,0.020146,0.150436,-0.000902,-0.018630,0.138035,-0.000800,0.028632,0.123202,-0.051036,0.050482,0.191660,,,,-0.051898,0.011039,0.147514
499,4.158333,0.913529,0.167891,0.251322,-0.272240,-0.018101,0.020240,0.152083,-0.001462,-0.018512,0.139896,-0.001325,0.028845,0.124755,-0.052202,0.050498,0.193069,,,,-0.052550,0.011151,0.148827
500,4.166667,0.911944,0.169798,0.256016,-0.271998,-0.018855,0.020374,0.153777,-0.002057,-0.018343,0.141753,-0.001737,0.029057,0.126713,-0.053461,0.050545,0.194449,,,,-0.053249,0.011297,0.150121
501,4.175000,0.909994,0.171354,0.261806,-0.272041,-0.019637,0.020532,0.155482,-0.002676,-0.018141,0.143567,-0.002196,0.029294,0.128648,-0.054767,0.050603,0.195785,,,,-0.053983,0.011464,0.151372
502,4.183333,0.908018,0.172905,0.267436,-0.272185,-0.020438,0.020699,0.157127,-0.003310,-0.017929,0.145296,-0.002683,0.029533,0.130512,-0.056059,0.050654,0.197063,,,,-0.054724,0.011628,0.152559
503,4.191667,0.906103,0.174319,0.272807,-0.272335,-0.021235,0.020855,0.158685,-0.003956,-0.017745,0.146936,-0.003174,0.029758,0.132266,-0.057306,0.050696,0.198260,,,,-0.055451,0.011771,0.153680
504,4.200000,0.904254,0.175499,0.278038,-0.272434,-0.022004,0.020972,0.160154,-0.004586,-0.017609,0.148479,-0.003634,0.029912,0.133934,-0.058490,0.050712,0.199379,,,,-0.056148,0.011893,0.154733
505,4.208333,0.902499,0.176511,0.282944,-0.272547,-0.022740,0.021053,0.161521,-0.005196,-0.017515,0.149902,-0.004095,0.030045,0.135482,-0.059599,0.050703,0.200412,,,,-0.056817,0.011987,0.155711
506,4.216667,0.900874,0.177270,0.287563,-0.272597,-0.023448,0.021101,0.162803,-0.005809,-0.017463,0.151247,-0.004538,0.030120,0.136940,-0.060641,0.050685,0.201386,,,,-0.057460,0.012058,0.156623
507,4.225000,0.899326,0.177857,0.292039,-0.272566,-0.024137,0.021121,0.164010,-0.006420,-0.017443,0.152520,-0.004974,0.030169,0.138321,-0.061648,0.050655,0.202287,,,,-0.058088,0.012120,0.157486
508,4.233333,0.897776,0.178395,0.296399,-0.272618,-0.024825,0.021133,0.165155,-0.007037,-0.017420,0.153724,-0.005425,0.030226,0.139642,-0.062653,0.050610,0.203146,,,,-0.058723,0.012171,0.158293
509,4.241667,0.896240,0.178909,0.300633,-0.272702,-0.025521,0.021147,0.166254,-0.007661,-0.017389,0.154879,-0.005897,0.030275,0.140926,-0.063654,0.050576,0.203967,,,,-0.059363,0.012221,0.159070
510,4.250000,0.894744,0.179441,0.304823,-0.272614,-0.026237,0.021167,0.167332,-0.008319,-0.017362,0.156050,-0.006388,0.030322,0.142191,-0.064677,0.050564,0.204757,,,,-0.060027,0.012285,0.159835
