,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right,stick_right:FKA-Unlabeled 1045,stick_right:FKA-Unlabeled 1045,stick_right:FKA-Unlabeled 1045,stick_right:Marker1,stick_right:Marker1,stick_right:Marker1,stick_right:Marker2,stick_right:Marker2,stick_right:Marker2,stick_right:Marker3,stick_right:Marker3,stick_right:Marker3,stick_right:Marker4,stick_right:Marker4,stick_right:Marker4,tracker:tracking_marker_0,tracker:tracking_marker_0,tracker:tracking_marker_0
,,"F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","F8108D4B772D11EAC7808BD7B5C2AB81","1EEA0C95C75F11EAC8808BD7B5C0B781","1EEA0C95C75F11EAC8808BD7B5C0B781","1EEA0C95C75F11EAC8808BD7B5C0B781","C6F50","C6F50","C6F50","C6E40","C6E40","C6E40","C6DB0","C6DB0","C6DB0","C6E30","C6E30","C6E30","FCA3F9BFC75E11EAC8808BD7B5C0B781","FCA3F9BFC75E11EAC8808BD7B5C0B781","FCA3F9BFC75E11EAC8808BD7B5C0B781"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
278,2.316667,0.009645,-0.000059,-0.063142,-0.997958,0.009210,0.011808,0.031639,,,,,,,0.011409,-0.032175,0.025818,0.005066,0.018884,0.072198,0.009501,0.059624,0.013075,0.124226,0.022295,0.040779
279,2.325000,0.009691,-0.000109,-0.063278,-0.997949,0.009200,0.011866,0.031624,,,,,,,0.011410,-0.032113,0.025806,0.005058,0.018946,0.072186,0.009475,0.059684,0.013050,0.124217,0.022387,0.040762
280,2.333333,0.009697,-0.000071,-0.063381,-0.997942,0.009207,0.011941,0.031632,,,,,,,0.011428,-0.032031,0.025816,0.005061,0.019023,0.072193,0.009475,0.059751,0.013063,0.124216,0.022507,0.040765
281,2.341667,0.009662,-0.000063,-0.063591,-0.997929,0.009203,0.012043,0.031642,,,,,,,0.011442,-0.031926,0.025822,0.005053,0.019124,0.072200,0.009449,0.059856,0.013080,0.124206,0.022659,0.040765
282,2.350000,0.009746,-0.000162,-0.063880,-0.997910,0.009200,0.012166,0.031638,,,,,,,0.011463,-0.031803,0.025828,0.005053,0.019243,0.072207,0.009415,0.059989,0.013050,0.124203,0.022833,0.040770
283,2.358333,0.009725,-0.000067,-0.064001,-0.997902,0.009217,0.012245,0.031655,,,,,,,0.011493,-0.031719,0.025840,0.005062,0.019325,0.072216,0.009427,0.060050,0.013085,0.124205,0.022963,0.040786
284,2.366667,0.009716,-0.000069,-0.064264,-0.997886,0.009195,0.012344,0.031652,,,,,,,0.011492,-0.031625,0.025837,0.005035,0.019423,0.072210,0.009375,0.060157,0.013082,0.124181,0.023106,0.040785
285,2.375000,0.009747,-0.000087,-0.064436,-0.997874,0.009192,0.012429,0.031645,,,,,,,0.011505,-0.031548,0.025834,0.005032,0.019505,0.072206,0.009356,0.060251,0.013066,0.124175,0.023232,0.040782
286,2.383333,0.009731,-0.000027,-0.064527,-0.997869,0.009190,0.012474,0.031642,,,,,,,0.011512,-0.031503,0.025828,0.005025,0.019552,0.072196,0.009349,0.060287,0.013073,0.124168,0.023309,0.040772
287,2.391667,0.009669,0.000025,-0.064537,-0.997868,0.009198,0.012473,0.031654,,,,,,,0.011522,-0.031508,0.025836,0.005030,0.019546,0.072203,0.009358,0.060281,0.013101,0.124175,0.023309,0.040775
