Format Version,1.22,Take Name,Take 2020-07-16 stick_left_downward_calib,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,18 Jan 1970 09:19:35 +0900,Total Frames in Take,3068,Total Exported Frames,2372,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left,stick_left
,,"554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81","554EA255773611EAC7808BD7B5C2AB81"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
876,7.300000,-0.374143,-0.658829,0.587493,-0.284276,0.067218,0.014506,0.081277
877,7.308333,-0.375383,-0.658622,0.586826,-0.284499,0.067032,0.014354,0.081438
878,7.316667,-0.376678,-0.658353,0.586159,-0.284786,0.066839,0.014207,0.081603
879,7.325000,-0.378024,-0.657926,0.585615,-0.285107,0.066639,0.014049,0.081774
880,7.333333,-0.379496,-0.657332,0.585195,-0.285384,0.066422,0.013876,0.081955
881,7.341667,-0.381194,-0.656584,0.584843,-0.285565,0.066198,0.013691,0.082145
882,7.350000,-0.383056,-0.655812,0.584394,-0.285766,0.065962,0.013486,0.082344
883,7.358333,-0.384985,-0.655069,0.583878,-0.285934,0.065712,0.013268,0.082548
884,7.366667,-0.387053,-0.654104,0.583510,-0.286101,0.065449,0.013043,0.082767
885,7.375000,-0.389200,-0.653079,0.583146,-0.286273,0.065174,0.012814,0.082989
886,7.383333,-0.391351,-0.652051,0.582762,-0.286466,0.064886,0.012588,0.083213
887,7.391667,-0.393602,-0.650950,0.582386,-0.286650,0.064586,0.012361,0.083445
888,7.400000,-0.395830,-0.649895,0.581926,-0.286910,0.064277,0.012146,0.083676
889,7.408333,-0.398041,-0.648893,0.581378,-0.287227,0.063954,0.011927,0.083912
890,7.416667,-0.400120,-0.647985,0.580781,-0.287598,0.063633,0.011721,0.084146
891,7.425000,-0.402067,-0.647132,0.580145,-0.288085,0.063305,0.011520,0.084383
892,7.433333,-0.404078,-0.646343,0.579371,-0.288600,0.062974,0.011322,0.084626
893,7.441667,-0.406316,-0.645317,0.578738,-0.289026,0.062642,0.011114,0.084871
894,7.450000,-0.408798,-0.643999,0.578300,-0.289342,0.062294,0.010888,0.085123
895,7.458333,-0.411450,-0.642462,0.578034,-0.289531,0.061934,0.010639,0.085377
896,7.466667,-0.414246,-0.640782,0.577852,-0.289631,0.061569,0.010380,0.085636
897,7.475000,-0.417056,-0.639131,0.577583,-0.289782,0.061203,0.010132,0.085891
898,7.483333,-0.419809,-0.637429,0.577392,-0.289938,0.060830,0.009886,0.086146
899,7.491667,-0.422399,-0.635857,0.577123,-0.290162,0.060452,0.009652,0.086400
900,7.500000,-0.424939,-0.634463,0.576630,-0.290485,0.060072,0.009425,0.086657
901,7.508333,-0.427478,-0.633125,0.576033,-0.290863,0.059686,0.009210,0.086916
902,7.516667,-0.429932,-0.631788,0.575441,-0.291324,0.059294,0.009005,0.087173
903,7.525000,-0.432297,-0.630516,0.574805,-0.291836,0.058889,0.008813,0.087433
904,7.533333,-0.434552,-0.629366,0.574044,-0.292466,0.058487,0.008639,0.087690
905,7.541667,-0.436571,-0.628368,0.573251,-0.293161,0.058096,0.008482,0.087935
906,7.550000,-0.438442,-0.627551,0.572309,-0.293958,0.057712,0.008338,0.088171
907,7.558333,-0.440319,-0.626698,0.571413,-0.294714,0.057329,0.008200,0.088405
908,7.566667,-0.442252,-0.625783,0.570555,-0.295424,0.056947,0.008061,0.088635
909,7.575000,-0.444349,-0.624650,0.569838,-0.296058,0.056561,0.007910,0.088872
910,7.583333,-0.446668,-0.623215,0.569334,-0.296564,0.056162,0.007752,0.089111
911,7.591667,-0.449284,-0.621558,0.568886,-0.296950,0.055749,0.007575,0.089352
912,7.600000,-0.452012,-0.619733,0.568549,-0.297268,0.055319,0.007372,0.089600
913,7.608333,-0.454749,-0.617951,0.568138,-0.297588,0.054875,0.007162,0.089850
914,7.616667,-0.457526,-0.616291,0.567514,-0.297966,0.054424,0.006949,0.090105
915,7.625000,-0.460270,-0.614738,0.566794,-0.298317,0.053970,0.006731,0.090357
916,7.633333,-0.462908,-0.613299,0.565988,-0.298728,0.053510,0.006503,0.090607
917,7.641667,-0.465597,-0.611869,0.565123,-0.299120,0.053049,0.006269,0.090859
918,7.650000,-0.468248,-0.610439,0.564273,-0.299506,0.052587,0.006022,0.091106
919,7.658333,-0.471007,-0.608969,0.563411,-0.299796,0.052123,0.005771,0.091346
920,7.666667,-0.474170,-0.606754,0.562794,-0.300460,0.051693,0.005574,0.091532
921,7.675000,-0.477008,-0.605173,0.561824,-0.300971,0.051238,0.005346,0.091751
922,7.683333,-0.478975,-0.603795,0.561424,-0.301361,0.050801,0.005130,0.091937
923,7.691667,-0.481574,-0.602242,0.560675,-0.301718,0.050331,0.004901,0.092161
924,7.700000,-0.484480,-0.600569,0.559797,-0.302031,0.049828,0.004652,0.092412
925,7.708333,-0.487571,-0.598700,0.559034,-0.302182,0.049309,0.004387,0.092665
926,7.716667,-0.490690,-0.596689,0.558407,-0.302269,0.048786,0.004133,0.092910
927,7.725000,-0.493341,-0.595490,0.557361,-0.302250,0.048285,0.003885,0.093116
928,7.733333,-0.496098,-0.593860,0.556617,-0.302315,0.047780,0.003650,0.093330
929,7.741667,-0.498816,-0.591900,0.556232,-0.302394,0.047266,0.003420,0.093546
930,7.750000,-0.501548,-0.589795,0.556026,-0.302369,0.046758,0.003195,0.093754
931,7.758333,-0.504094,-0.587725,0.555885,-0.302424,0.046248,0.002965,0.093969
932,7.766667,-0.506316,-0.586029,0.555478,-0.302752,0.045741,0.002762,0.094167
933,7.775000,-0.508325,-0.584700,0.554758,-0.303274,0.045247,0.002594,0.094361
934,7.783333,-0.511236,-0.583484,0.553040,-0.303860,0.044777,0.002450,0.094586
935,7.791667,-0.513834,-0.582202,0.551653,-0.304456,0.044291,0.002300,0.094801
936,7.800000,-0.516208,-0.580795,0.550626,-0.304989,0.043783,0.002133,0.095003
937,7.808333,-0.518610,-0.579230,0.549745,-0.305477,0.043281,0.001974,0.095200
938,7.816667,-0.521002,-0.577679,0.548871,-0.305915,0.042781,0.001818,0.095394
939,7.825000,-0.523362,-0.576151,0.547980,-0.306366,0.042292,0.001672,0.095584
940,7.833333,-0.525834,-0.574524,0.547086,-0.306785,0.041814,0.001540,0.095768
941,7.841667,-0.528210,-0.572846,0.546330,-0.307189,0.041333,0.001416,0.095948
942,7.850000,-0.530552,-0.571156,0.545602,-0.307596,0.040851,0.001294,0.096128
943,7.858333,-0.533399,-0.569409,0.544408,-0.308024,0.040359,0.001139,0.096327
944,7.866667,-0.536158,-0.567855,0.543011,-0.308568,0.039864,0.000999,0.096523
945,7.875000,-0.538751,-0.566386,0.541676,-0.309097,0.039365,0.000867,0.096710
946,7.883333,-0.541220,-0.564868,0.540500,-0.309622,0.038851,0.000731,0.096894
947,7.891667,-0.543834,-0.563281,0.539235,-0.310136,0.038348,0.000606,0.097079
948,7.900000,-0.546239,-0.561735,0.538090,-0.310701,0.037841,0.000481,0.097254
949,7.908333,-0.545979,-0.560349,0.539476,-0.311257,0.037226,0.000289,0.097356
950,7.916667,-0.547325,-0.558872,0.539375,-0.311725,0.036689,0.000133,0.097491
951,7.925000,-0.549352,-0.557407,0.538558,-0.312194,0.036215,0.000018,0.097637
952,7.933333,-0.552098,-0.554947,0.538252,-0.312259,0.035694,-0.000205,0.097803
953,7.941667,-0.553523,-0.554306,0.536944,-0.313127,0.035266,-0.000236,0.097926
954,7.950000,-0.555322,-0.553397,0.535622,-0.313814,0.034842,-0.000271,0.098062
955,7.958333,-0.557308,-0.551847,0.534870,-0.314304,0.034389,-0.000352,0.098202
956,7.966667,-0.559181,-0.550295,0.534215,-0.314811,0.033929,-0.000432,0.098335
957,7.975000,-0.561525,-0.548608,0.533262,-0.315200,0.033472,-0.000519,0.098478
958,7.983333,-0.568901,-0.546648,0.527218,-0.315546,0.033229,-0.000481,0.098781
959,7.991667,-0.572881,-0.545012,0.524338,-0.315973,0.032838,-0.000517,0.098977
960,8.000000,-0.574005,-0.543624,0.524234,-0.316495,0.032333,-0.000620,0.099081
961,8.008333,-0.575611,-0.542172,0.523708,-0.316939,0.031883,-0.000723,0.099192
962,8.016667,-0.577998,-0.539988,0.523388,-0.316855,0.031336,-0.000889,0.099327
963,8.025000,-0.575728,-0.538962,0.526573,-0.317456,0.030744,-0.001061,0.099308
964,8.033333,-0.576179,-0.537670,0.527040,-0.318054,0.030238,-0.001178,0.099377
965,8.041667,-0.578239,-0.536112,0.526124,-0.318463,0.029763,-0.001272,0.099499
966,8.050000,-0.580318,-0.534682,0.524927,-0.319057,0.029290,-0.001341,0.099626
967,8.058333,-0.582147,-0.533359,0.523792,-0.319805,0.028818,-0.001395,0.099750
968,8.066667,-0.584232,-0.531952,0.522485,-0.320484,0.028334,-0.001455,0.099879
969,8.075000,-0.586133,-0.530433,0.521528,-0.321090,0.027838,-0.001519,0.100000
970,8.083333,-0.588548,-0.528765,0.520133,-0.321682,0.027343,-0.001575,0.100134
971,8.091667,-0.590632,-0.527180,0.518968,-0.322347,0.026850,-0.001629,0.100259
972,8.100000,-0.592544,-0.525626,0.517999,-0.322933,0.026346,-0.001686,0.100366
973,8.108333,-0.594475,-0.524027,0.517029,-0.323537,0.025858,-0.001737,0.100475
974,8.116667,-0.596004,-0.522580,0.516268,-0.324279,0.025377,-0.001768,0.100578
975,8.125000,-0.597939,-0.521087,0.515082,-0.325005,0.024890,-0.001793,0.100689
976,8.133333,-0.599777,-0.519606,0.513913,-0.325839,0.024415,-0.001798,0.100801
977,8.141667,-0.602601,-0.518140,0.511314,-0.327049,0.023957,-0.001777,0.100972
978,8.150000,-0.603948,-0.516586,0.510857,-0.327736,0.023452,-0.001783,0.101053
979,8.158333,-0.605028,-0.515116,0.510559,-0.328522,0.022943,-0.001790,0.101133
980,8.166667,-0.607199,-0.513716,0.508751,-0.329513,0.022438,-0.001788,0.101256
981,8.175000,-0.609443,-0.512152,0.507032,-0.330452,0.021934,-0.001794,0.101381
982,8.183333,-0.611460,-0.510613,0.505590,-0.331316,0.021418,-0.001803,0.101496
983,8.191667,-0.613774,-0.508933,0.503918,-0.332167,0.020909,-0.001808,0.101619
984,8.200000,-0.615923,-0.507229,0.502485,-0.332966,0.020413,-0.001796,0.101730
985,8.208333,-0.617207,-0.505590,0.502064,-0.333715,0.019921,-0.001771,0.101808
986,8.216667,-0.619382,-0.503930,0.500329,-0.334802,0.019460,-0.001712,0.101938
987,8.225000,-0.620888,-0.502390,0.499325,-0.335823,0.018993,-0.001641,0.102037
988,8.233333,-0.621989,-0.500937,0.498739,-0.336825,0.018519,-0.001570,0.102114
989,8.241667,-0.623297,-0.499594,0.497618,-0.338058,0.018053,-0.001479,0.102212
990,8.250000,-0.624754,-0.498124,0.496440,-0.339269,0.017583,-0.001380,0.102315
991,8.258333,-0.625987,-0.496634,0.495661,-0.340316,0.017098,-0.001290,0.102398
992,8.266667,-0.627656,-0.494942,0.494498,-0.341396,0.016619,-0.001201,0.102502
993,8.275000,-0.629286,-0.493195,0.493462,-0.342424,0.016141,-0.001116,0.102599
994,8.283333,-0.630593,-0.491603,0.492702,-0.343399,0.015659,-0.001038,0.102678
995,8.291667,-0.632698,-0.490013,0.491027,-0.344200,0.015176,-0.000985,0.102800
996,8.300000,-0.641081,-0.487189,0.482175,-0.345209,0.014774,-0.000942,0.103065
997,8.308333,-0.645842,-0.484870,0.477683,-0.345843,0.014304,-0.000910,0.103244
998,8.316667,-0.641153,-0.483944,0.484384,-0.346544,0.013697,-0.000826,0.103152
999,8.325000,-0.645431,-0.481652,0.480299,-0.347481,0.013198,-0.000790,0.103314
1000,8.333333,-0.644225,-0.480140,0.482891,-0.348219,0.012612,-0.000731,0.103297
1001,8.341667,-0.643325,-0.478592,0.485074,-0.348980,0.012023,-0.000672,0.103291
1002,8.350000,-0.645335,-0.476577,0.483754,-0.349857,0.011469,-0.000629,0.103379
1003,8.358333,-0.646886,-0.474775,0.482844,-0.350697,0.010912,-0.000573,0.103437
1004,8.366667,-0.648677,-0.472892,0.481716,-0.351484,0.010356,-0.000522,0.103501
1005,8.375000,-0.650631,-0.470936,0.480356,-0.352360,0.009804,-0.000467,0.103576
1006,8.383333,-0.652189,-0.469001,0.479597,-0.353092,0.009244,-0.000422,0.103621
1007,8.391667,-0.654088,-0.466839,0.478661,-0.353715,0.008677,-0.000385,0.103671
1008,8.400000,-0.655956,-0.464770,0.477594,-0.354422,0.008100,-0.000349,0.103720
1009,8.408333,-0.654633,-0.463358,0.480182,-0.355218,0.007477,-0.000358,0.103670
1010,8.416667,-0.655290,-0.461521,0.480490,-0.355982,0.006873,-0.000344,0.103682
1011,8.425000,-0.660439,-0.458761,0.475605,-0.356594,0.006310,-0.000255,0.103818
1012,8.433333,-0.660595,-0.456820,0.476801,-0.357199,0.005693,-0.000231,0.103799
1013,8.441667,-0.660723,-0.454803,0.478172,-0.357703,0.005069,-0.000202,0.103768
1014,8.450000,,,,,,,
1015,8.458333,,,,,,,
1016,8.466667,,,,,,,
1017,8.475000,,,,,,,
1018,8.483333,,,,,,,
1019,8.491667,,,,,,,
1020,8.500000,,,,,,,
1021,8.508333,,,,,,,
1022,8.516667,,,,,,,
1023,8.525000,,,,,,,
1024,8.533333,,,,,,,
1025,8.541667,,,,,,,
1026,8.550000,,,,,,,
1027,8.558333,,,,,,,
1028,8.566667,,,,,,,
1029,8.575000,,,,,,,
1030,8.583333,,,,,,,
1031,8.591667,,,,,,,
1032,8.600000,,,,,,,
1033,8.608333,,,,,,,
1034,8.616667,,,,,,,
1035,8.625000,,,,,,,
1036,8.633333,,,,,,,
1037,8.641667,,,,,,,
1038,8.650000,,,,,,,
1039,8.658333,,,,,,,
1040,8.666667,,,,,,,
1041,8.675000,,,,,,,
1042,8.683333,,,,,,,
1043,8.691667,,,,,,,
1044,8.700000,,,,,,,
1045,8.708333,,,,,,,
1046,8.716667,,,,,,,
1047,8.725000,,,,,,,
1048,8.733333,,,,,,,
1049,8.741667,,,,,,,
1050,8.750000,,,,,,,
1051,8.758333,,,,,,,
1052,8.766667,,,,,,,
1053,8.775000,,,,,,,
1054,8.783333,,,,,,,
1055,8.791667,,,,,,,
1056,8.800000,,,,,,,
1057,8.808333,,,,,,,
1058,8.816667,,,,,,,
1059,8.825000,,,,,,,
1060,8.833333,,,,,,,
1061,8.841667,,,,,,,
1062,8.850000,,,,,,,
1063,8.858333,,,,,,,
1064,8.866667,-0.740775,-0.358118,0.424383,-0.378025,-0.020517,0.002350,0.102014
1065,8.875000,,,,,,,
1066,8.883333,,,,,,,
1067,8.891667,-0.747571,-0.350885,0.419389,-0.377002,-0.022541,0.002338,0.101527
1068,8.900000,,,,,,,
1069,8.908333,-0.751228,-0.346736,0.415857,-0.377483,-0.023798,0.002387,0.101245
1070,8.916667,-0.752899,-0.344814,0.414057,-0.377893,-0.024410,0.002410,0.101111
1071,8.925000,-0.754644,-0.342950,0.412012,-0.378343,-0.025027,0.002420,0.100967
1072,8.933333,-0.756367,-0.341118,0.409926,-0.378826,-0.025648,0.002429,0.100812
1073,8.941667,-0.757959,-0.339371,0.407856,-0.379446,-0.026264,0.002440,0.100660
1074,8.950000,-0.759491,-0.337615,0.405838,-0.380112,-0.026883,0.002464,0.100499
1075,8.958333,-0.760993,-0.335883,0.403811,-0.380800,-0.027492,0.002505,0.100337
1076,8.966667,-0.762247,-0.334430,0.401733,-0.381768,-0.028081,0.002551,0.100183
1077,8.975000,-0.763844,-0.332901,0.398941,-0.382840,-0.028653,0.002569,0.100042
1078,8.983333,-0.765032,-0.331730,0.396345,-0.384178,-0.029214,0.002614,0.099899
1079,8.991667,-0.765872,-0.330801,0.394028,-0.385685,-0.029760,0.002689,0.099750
1080,9.000000,-0.766756,-0.329826,0.391684,-0.387147,-0.030297,0.002762,0.099601
1081,9.008333,-0.767776,-0.328609,0.389476,-0.388387,-0.030846,0.002830,0.099450
1082,9.016667,-0.769063,-0.327143,0.387256,-0.389297,-0.031399,0.002885,0.099294
1083,9.025000,-0.770304,-0.325656,0.385255,-0.390075,-0.031958,0.002917,0.099132
1084,9.033333,-0.771600,-0.324146,0.383224,-0.390771,-0.032530,0.002941,0.098953
1085,9.041667,-0.772874,-0.322684,0.381200,-0.391444,-0.033098,0.002956,0.098770
1086,9.050000,-0.774147,-0.321202,0.379205,-0.392083,-0.033675,0.002966,0.098579
1087,9.058333,-0.775512,-0.319652,0.377178,-0.392608,-0.034254,0.002981,0.098385
1088,9.066667,-0.777756,-0.316372,0.374865,-0.393039,-0.034722,0.003093,0.098141
1089,9.075000,-0.779389,-0.314054,0.372704,-0.393720,-0.035223,0.003172,0.097921
1090,9.083333,-0.780256,-0.312976,0.370670,-0.394780,-0.035771,0.003205,0.097734
1091,9.091667,-0.780933,-0.312165,0.368485,-0.396126,-0.036308,0.003249,0.097549
1092,9.100000,-0.781512,-0.311455,0.366272,-0.397594,-0.036827,0.003304,0.097364
1093,9.108333,-0.782024,-0.310737,0.364128,-0.399113,-0.037345,0.003356,0.097177
1094,9.116667,-0.782684,-0.309824,0.362068,-0.400402,-0.037871,0.003404,0.096985
1095,9.125000,-0.783462,-0.308811,0.359960,-0.401561,-0.038404,0.003438,0.096789
1096,9.133333,-0.784378,-0.307696,0.357861,-0.402504,-0.038950,0.003455,0.096583
1097,9.141667,-0.785522,-0.306301,0.355846,-0.403123,-0.039510,0.003452,0.096367
1098,9.150000,-0.786947,-0.304564,0.353908,-0.403366,-0.040086,0.003439,0.096141
1099,9.158333,-0.788375,-0.302867,0.351956,-0.403565,-0.040650,0.003409,0.095910
1100,9.166667,-0.788773,-0.301899,0.351177,-0.404190,-0.041185,0.003437,0.095657
1101,9.175000,-0.789473,-0.300873,0.349699,-0.404868,-0.041729,0.003440,0.095408
1102,9.183333,-0.790535,-0.299726,0.347520,-0.405523,-0.042280,0.003409,0.095176
1103,9.191667,-0.791455,-0.298713,0.345328,-0.406348,-0.042821,0.003382,0.094942
1104,9.200000,-0.792268,-0.297885,0.342985,-0.407354,-0.043344,0.003353,0.094711
1105,9.208333,-0.792947,-0.297209,0.340713,-0.408433,-0.043858,0.003330,0.094486
1106,9.216667,-0.793534,-0.296544,0.338561,-0.409564,-0.044347,0.003323,0.094274
1107,9.225000,-0.793957,-0.296069,0.336385,-0.410877,-0.044799,0.003320,0.094075
1108,9.233333,-0.794266,-0.295747,0.334169,-0.412318,-0.045238,0.003324,0.093877
1109,9.241667,-0.794515,-0.295490,0.331962,-0.413805,-0.045670,0.003326,0.093680
1110,9.250000,-0.794745,-0.295236,0.329716,-0.415336,-0.046096,0.003329,0.093480
1111,9.258333,-0.795050,-0.294900,0.327520,-0.416725,-0.046535,0.003313,0.093270
1112,9.266667,-0.795694,-0.294244,0.325370,-0.417643,-0.047000,0.003275,0.093048
1113,9.275000,-0.796724,-0.293172,0.323315,-0.418029,-0.047499,0.003216,0.092804
1114,9.283333,-0.797977,-0.291839,0.321379,-0.418065,-0.048012,0.003139,0.092556
1115,9.291667,-0.799368,-0.290440,0.319383,-0.417913,-0.048531,0.003049,0.092298
1116,9.300000,-0.800588,-0.289273,0.317322,-0.417956,-0.049043,0.002951,0.092048
1117,9.308333,-0.801588,-0.288367,0.315174,-0.418290,-0.049540,0.002858,0.091799
1118,9.316667,-0.802520,-0.287540,0.313063,-0.418658,-0.050021,0.002769,0.091551
1119,9.325000,-0.803432,-0.286718,0.310929,-0.419061,-0.050492,0.002674,0.091305
1120,9.333333,-0.804341,-0.285927,0.308787,-0.419442,-0.050967,0.002583,0.091054
1121,9.341667,-0.805230,-0.285153,0.306565,-0.419893,-0.051443,0.002489,0.090800
1122,9.350000,-0.806132,-0.284317,0.304450,-0.420269,-0.051916,0.002403,0.090542
1123,9.358333,-0.807018,-0.283446,0.302388,-0.420644,-0.052383,0.002320,0.090290
1124,9.366667,-0.807755,-0.282707,0.300335,-0.421197,-0.052845,0.002244,0.090041
1125,9.375000,-0.808366,-0.281897,0.298438,-0.421917,-0.053318,0.002170,0.089796
1126,9.383333,-0.810392,-0.279010,0.296705,-0.421172,-0.053563,0.002183,0.089615
1127,9.391667,-0.811867,-0.277135,0.294699,-0.420977,-0.053894,0.002146,0.089399
1128,9.400000,-0.812578,-0.276530,0.292483,-0.421546,-0.054344,0.002043,0.089137
1129,9.408333,-0.813246,-0.276030,0.290026,-0.422284,-0.054783,0.001936,0.088866
1130,9.416667,-0.813869,-0.275519,0.287680,-0.423021,-0.055250,0.001821,0.088590
1131,9.425000,-0.814543,-0.275019,0.285228,-0.423709,-0.055719,0.001695,0.088301
1132,9.433333,-0.815427,-0.274416,0.282641,-0.424133,-0.056177,0.001570,0.088011
1133,9.441667,-0.816504,-0.273320,0.280498,-0.424192,-0.056660,0.001453,0.087720
1134,9.450000,-0.817624,-0.272252,0.278442,-0.424077,-0.057139,0.001335,0.087429
1135,9.458333,-0.818718,-0.271134,0.276486,-0.423961,-0.057613,0.001217,0.087141
1136,9.466667,-0.819723,-0.270149,0.274468,-0.423959,-0.058063,0.001099,0.086860
1137,9.475000,-0.820665,-0.269393,0.272171,-0.424099,-0.058478,0.000979,0.086579
1138,9.483333,-0.821492,-0.268585,0.270154,-0.424299,-0.058906,0.000870,0.086308
1139,9.491667,-0.822280,-0.267849,0.268144,-0.424513,-0.059308,0.000768,0.086044
1140,9.500000,-0.822866,-0.267442,0.265857,-0.425072,-0.059676,0.000677,0.085781
1141,9.508333,-0.823282,-0.267182,0.263634,-0.425814,-0.060029,0.000590,0.085526
1142,9.516667,-0.823772,-0.266530,0.261818,-0.426395,-0.060400,0.000516,0.085281
1143,9.525000,-0.824335,-0.265872,0.260058,-0.426796,-0.060756,0.000454,0.085043
1144,9.533333,-0.824618,-0.265639,0.258078,-0.427595,-0.061083,0.000400,0.084813
1145,9.541667,-0.824602,-0.265703,0.256145,-0.428746,-0.061389,0.000352,0.084600
1146,9.550000,-0.824469,-0.265617,0.254519,-0.430021,-0.061698,0.000315,0.084396
1147,9.558333,-0.824471,-0.265440,0.252840,-0.431117,-0.061982,0.000276,0.084200
1148,9.566667,-0.824554,-0.265288,0.251081,-0.432079,-0.062254,0.000231,0.083996
1149,9.575000,-0.824654,-0.265221,0.249256,-0.432984,-0.062529,0.000186,0.083791
1150,9.583333,-0.824848,-0.265081,0.247381,-0.433774,-0.062807,0.000132,0.083576
1151,9.591667,-0.825084,-0.264875,0.245500,-0.434520,-0.063108,0.000066,0.083346
1152,9.600000,-0.825342,-0.264474,0.243780,-0.435241,-0.063437,-0.000001,0.083115
1153,9.608333,-0.825714,-0.263917,0.242074,-0.435826,-0.063755,-0.000068,0.082882
1154,9.616667,-0.826306,-0.263247,0.240414,-0.436027,-0.064061,-0.000138,0.082649
1155,9.625000,-0.827060,-0.262401,0.238960,-0.435908,-0.064393,-0.000214,0.082415
1156,9.633333,-0.828091,-0.261303,0.237561,-0.435374,-0.064721,-0.000290,0.082175
1157,9.641667,-0.829316,-0.260049,0.236163,-0.434554,-0.065033,-0.000376,0.081933
1158,9.650000,-0.830527,-0.258895,0.234651,-0.433748,-0.065342,-0.000465,0.081689
1159,9.658333,-0.831723,-0.257600,0.233380,-0.432913,-0.065662,-0.000551,0.081446
1160,9.666667,-0.833065,-0.256377,0.231362,-0.432140,-0.065963,-0.000654,0.081152
1161,9.675000,-0.834140,-0.255379,0.229584,-0.431605,-0.066254,-0.000755,0.080890
1162,9.683333,-0.834828,-0.254690,0.228218,-0.431407,-0.066538,-0.000849,0.080675
1163,9.691667,-0.835429,-0.253997,0.227104,-0.431240,-0.066802,-0.000936,0.080470
1164,9.700000,-0.836027,-0.253344,0.226086,-0.431000,-0.067054,-0.001001,0.080284
1165,9.708333,-0.836416,-0.252958,0.225157,-0.430959,-0.067282,-0.001074,0.080122
1166,9.716667,-0.836705,-0.252645,0.224221,-0.431069,-0.067484,-0.001138,0.079978
1167,9.725000,-0.836947,-0.252384,0.223282,-0.431240,-0.067659,-0.001179,0.079848
1168,9.733333,-0.837102,-0.252225,0.222482,-0.431445,-0.067808,-0.001223,0.079738
1169,9.741667,-0.837356,-0.252019,0.221673,-0.431489,-0.067938,-0.001273,0.079632
1170,9.750000,-0.837755,-0.251695,0.220940,-0.431279,-0.068057,-0.001326,0.079540
1171,9.758333,-0.838209,-0.251225,0.220451,-0.430921,-0.068171,-0.001380,0.079453
1172,9.766667,-0.838638,-0.250831,0.219989,-0.430552,-0.068273,-0.001426,0.079377
1173,9.775000,-0.838970,-0.250567,0.219536,-0.430290,-0.068356,-0.001466,0.079317
1174,9.783333,-0.839190,-0.250425,0.219159,-0.430135,-0.068424,-0.001494,0.079262
1175,9.791667,-0.839258,-0.250411,0.218877,-0.430155,-0.068475,-0.001524,0.079221
1176,9.800000,-0.839243,-0.250484,0.218573,-0.430297,-0.068516,-0.001559,0.079198
1177,9.808333,-0.839154,-0.250638,0.218361,-0.430488,-0.068536,-0.001585,0.079187
1178,9.816667,-0.838908,-0.250970,0.218361,-0.430775,-0.068521,-0.001595,0.079197
1179,9.825000,-0.838542,-0.251486,0.218480,-0.431126,-0.068487,-0.001601,0.079233
1180,9.833333,-0.838164,-0.252064,0.218531,-0.431497,-0.068423,-0.001601,0.079283
1181,9.841667,-0.837718,-0.252662,0.218894,-0.431830,-0.068332,-0.001604,0.079357
1182,9.850000,-0.837263,-0.253273,0.219382,-0.432104,-0.068222,-0.001595,0.079446
1183,9.858333,-0.836829,-0.253842,0.220048,-0.432274,-0.068084,-0.001577,0.079544
1184,9.866667,-0.836462,-0.254421,0.220780,-0.432270,-0.067931,-0.001569,0.079663
1185,9.875000,-0.836093,-0.254991,0.221593,-0.432232,-0.067760,-0.001570,0.079814
1186,9.883333,-0.835728,-0.255686,0.222399,-0.432114,-0.067553,-0.001558,0.079975
1187,9.891667,-0.835377,-0.256378,0.223458,-0.431837,-0.067324,-0.001546,0.080157
1188,9.900000,-0.835088,-0.256977,0.224676,-0.431407,-0.067068,-0.001537,0.080360
1189,9.908333,-0.834753,-0.257685,0.225933,-0.430976,-0.066785,-0.001535,0.080578
1190,9.916667,-0.834120,-0.258793,0.227858,-0.430523,-0.066469,-0.001526,0.080861
1191,9.925000,-0.833397,-0.260000,0.229706,-0.430215,-0.066141,-0.001526,0.081144
1192,9.933333,-0.832645,-0.261235,0.231253,-0.430094,-0.065800,-0.001545,0.081410
1193,9.941667,-0.831775,-0.262750,0.232655,-0.430098,-0.065426,-0.001573,0.081687
1194,9.950000,-0.830835,-0.264332,0.234339,-0.430031,-0.065033,-0.001615,0.081979
1195,9.958333,-0.829867,-0.266082,0.235952,-0.429938,-0.064615,-0.001667,0.082278
1196,9.966667,-0.828921,-0.267948,0.237546,-0.429728,-0.064175,-0.001731,0.082589
1197,9.975000,-0.827950,-0.269686,0.239441,-0.429461,-0.063739,-0.001798,0.082919
1198,9.983333,-0.827082,-0.271365,0.241321,-0.429023,-0.063269,-0.001875,0.083254
1199,9.991667,-0.826222,-0.273111,0.243421,-0.428386,-0.062796,-0.001969,0.083595
1200,10.000000,-0.825448,-0.274875,0.245550,-0.427532,-0.062314,-0.002064,0.083935
1201,10.008333,-0.824834,-0.276576,0.247520,-0.426483,-0.061790,-0.002164,0.084276
1202,10.016667,-0.822601,-0.280307,0.249665,-0.427110,-0.061536,-0.002388,0.084511
